instructions,cache-misses,cache-references,L1-dcache-load-misses,L1-dcache-loads,time,LLC-load-misses,LLC-loads,length
126794488.2,45050.96,1520030.6,2267765.24,30582428.72,0.038421799459999996,22779.78,629490.4,1
120579657.32,48767.9,1507005.34,2266674.28,30163967.56,0.04159030556000001,15124.06,693681.28,2
