time,length
0.7412606763839722,1
0.732655987739563,2
0.7585301923751832,4
0.7193417549133301,8
0.7216105031967163,16
0.7431854486465455,32
0.7475856590270996,64
0.7436965227127075,128
0.76259756565094,256
0.7304544115066528,512
0.7300472450256348,1024
0.7324823713302613,2048
0.7520193672180175,4096
0.7582501697540284,8192
0.771300597190857,16384
0.7567792558670043,32768
0.8388062191009521,65536
0.9601738834381104,131072
1.1574053382873535,262144
1.6124558925628663,524288
